web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738806769-1648","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","glowy blush","This is such a beautiful glowy powder blush. I love the peachy color. It doesn't look glittery on the cheeks just glowy like a highlighter. It also looks beautiful on top of Joy liquid blush or any blush to make it as a blush topper. No highlighter needed. Gifted by rare beauty","crystalsmakeup","9 Apr 2024"
"1738806769-1649","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Loving it","That’s the beautiful blush I have ever seen, it’s such a wonderful flush of color, the color looks wonderful for all skin types and skin color. Loving the texture and loving the results. Thanks for making such products, gifted by rare beauty.","metheshanaya","9 Apr 2024"
"1738806769-1650","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This is my new favorite powder blush. I love using it to really set in the liquid blush and bring the beautiful sun kissed color out even more. It is perfectly pigmented and very blendable. I also like how the powder has a slight shimmer you giving a nice highlight. gifted by rarebeauty","Karley18","9 Apr 2024"
"1738806769-1651","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Cheer","It’s a pretty colour, however it is so sparkly you look like a disco ball. Not wearable for me","adem961","9 Apr 2024"
"1738806769-1652","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Blush disappears","I was so excited to purchase this colour specifically but I find it doesn’t suit my skin tone (I’m neutral fair) and it disappears after an hour. I’ll keep it to use more as a blush topper but I won’t purchase more shades.","missweston","9 Apr 2024"
"1738806769-1653","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I love a glowy look and wanted to love this product, but I feel like this type of blush is more suited for people who don’t have textured skin. Pairing it with the liquid blush didn’t particularly make me love it any more :( This was gifted to me by Rare Beauty.","ashleyzchen","9 Apr 2024"
"1738806769-1654","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I love this powder blush in the shade ""Joy."" It is perfect for summer time, especially when I'm tan, and has a great shimmer to it. I have already gotten so many compliments on it. Gifted by Rare Beauty","kristina628","9 Apr 2024"
"1738806769-1655","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I LOVE this blush! I have the shade ""cheer"" and always get compliments. It is pigmented and shows up beautifully while also adding a little shimmer. I would definitely recommend it! Gifted by Rare Beauty","kristina628","9 Apr 2024"
"1738806769-1656","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","A gorgeous luminous blush!!","I’m in love with this blush. Truly. It’s so pretty and leaves the most luminous finish. I actually really love it on its own but also pairing it on top of the liquid blushes as a blush topper. Hope is such a gorgeous soft shade I’m so happy Rare released powder blushes! Gifted by Rare Beauty","gaminglauren","9 Apr 2024"
"1738806769-1657","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I got both Luminous Powder Blush and the Soft Pinch Liquid Blush in the shade Joy. The powder blush has more orange tint to it, despite sharing the same color name and that is why I prefer the liquid version, because it leans more towards a pinkish tone. Both are very pigmented","Dincho","9 Apr 2024"
"1738806769-1658","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful!","I love this blush! I’m a big time blush girl and the added shimmer in this is amazinggg! It blends out beautifully and sits on the skin really well. Will definitely have to look into getting more shades! (This product was gifted to me)","KatelynJeane","9 Apr 2024"
"1738806769-1659","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","LOVE!! 🧡","I absolutely cannot recommend this new Rare Beauty blush enough. It is so blendable, with buildable coverage. The color is so stunning as well!! The blush truly is the perfect mix of glow and liquid blush!! gifted by rarebeauty","lilyk02","9 Apr 2024"
"1738806769-1660","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love it!","This product was gifted to me by rare beauty in exchange for a review. This is a beautiful blush! The shade is lighter in the bottle but it blends so well on my skin and looks so pretty! I would definitely recommend this shade for darker skin tones as well.","bundleofjoi24","9 Apr 2024"
"1738806769-1661","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","love this blush so much! the color is absolutely gorgeous and is so flattering on the skin! I love how glowy this makes me look. it also doesn’t bother my sensitive skin! definitely a must have blush! gifted by rare beauty!","Sssarrraahhh","9 Apr 2024"
"1738806769-1662","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I really love the color payoff of these. The color itself is beautiful.  It is easy to build without being too heavy. I will say these are super fragile. They will break or crack if you look at them wrong gifted by rare beauty","mower","9 Apr 2024"
"1738806769-1663","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Natural and glowy!","I was gifted by Rare Beauty their new Soft Pinch Luminous Powder Blush and it has become a radiant addition to any makeup collection, offering a blendable formula that delivers a natural, lit-from-within glow. As a makeup enthusiast, I was eager to put this product to the test, and it did not disappoint!","isxbellalxpez02","9 Apr 2024"
"1738806769-1664","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","So pretty","Rare Beauty gifted me this blush. It has a wonderful subtle shine. I like to apply it with a very fluffy brush and I will apply it more often if necessary, little by little, until it reaches the intensity I want. I love the glow it leaves on the skin. the packaging is beautiful. On my skin this blush looks so beautiful.","LeticiaBreeden","9 Apr 2024"
"1738806769-1665","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","love this for the summer","I love love this powder blush, the pigment and color are amazing. I love the subtle glow it gives and not very overwhelming and you’re able to build if you want more blush. This was gifted by rare beauty and I’m so thankful to be able to try it!","xolovenancy","9 Apr 2024"
"1738806769-1666","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Gifted by Rare Beauty the duo of shade Joy in the luminous Powder blush and the liquid. I do Really love these two together and think the liquid provides a nice base and barrier for the powder to not emphasize texture. It also helps it stay put. Beautiful shade!","Aleishabudget","9 Apr 2024"
"1738806769-1667","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love it!","These era luminous blushes are the perfect combination we have all been waiting for. And it was worth the wait because they are beautiful. Joy is a very pretty and vibrant peach shade, with a beautiful luminous finish. perfect for summer. Gifted by Rare Beauty.","Adri9711","9 Apr 2024"
"1738806769-1668","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Gifted by Rare Beauty shade Joy. I love The sheen and shin of this blush and feel like it does double duty for blush and highlight. It actually reminds me a bit of Milani baked blushes. I love This bright shade for spring and summer!","Aleishabudget","9 Apr 2024"
"1738806769-1669","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love!","I absolutely love this new blush so much and I am a huge fan of the shimmer as it leaves me with such a nice glow on the skin. It’s beautiful over a liquid blush or by itself 100%. gifted by rarebeauty.","abbeydrye","9 Apr 2024"
"1738806769-1670","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","perfect addition just in time for summer","I am obsessed with anything Rare Beauty ! If you love a shimmery, glowy look - this product is for you ! These blushes are stunning ! Easy to blend and very buildable ! I was gifted by rare beauty and this product is the perfect addition to your makeup routine, just in time for summer !!!","ewit","9 Apr 2024"
"1738806769-1671","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","A new must have!!","Rare beauty’s new blush is absolutely amazing! It is the perfect mix of pigment with a luminous glow to it. Just like the liquid blush you only need a little bit to go a long way. They are very pigmented in the best way! Big fan of this new product!! Offered by rare beauty!","TaylorMPierron","9 Apr 2024"
"1738806769-1672","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","New must have","This item was gifted by Skeepers. This product is amazing! As a new user of the brand, I have been impressed by the quality and versatility of this hybrid between Soft Pinch Liquid Blush and Positive Light Silky Touch Highlighter. The texture is smooth and lightweight, easy to apply, and provides a radiant, natural flush that lasts all day. Its high pigmentation and water resistance are incredible. Additionally, each powder is hand-polished, adding a unique touch. A unique beauty experience that I highly recommend!","luckcastillo","9 Apr 2024"
"1738806769-1673","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I love the new rare beauty blush! I got this one in shade joy, the liquid blush is gorgeous! I plan to pair it with the luminous blushes which I love because the tiniest bit goes a long way, I’m never going to run out! Gifted by rare-beauty","GabbyAbo","9 Apr 2024"
"1738806769-1674","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Glitter bomb","I was excited to get this shade Cheer but unfortunately it’s a total glitter bomb! Great purchase for a 12 year old but that’s about it. I purchased this, it was not sent to me, so this review is real.","mel1983","9 Apr 2024"
"1738806769-1675","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love it!","I could finally try it and personally, I love the powered blush! 💕 such an amazing soft color with glitter ☺️ it blends super good in the skin and leaves an appearance of tone+glitter+red cheeks, just an amazing option! Gifted by rare beauty","RosselyR","9 Apr 2024"
"1738806769-1676","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love!","Im loving this blush and shade! This product is so easy to apply and the color is so beautiful. I love the glowy look on my skin, it’s perfect for that glowy clean girl look for the summer! This product was gifted to me by Rare Beauty","pamela1003","9 Apr 2024"
"1738806769-1677","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","So amazing","This formula is jaw dropping, it is the perfect 2 in one it leaves your skin looking so glowy but is so flattering. The pigment is beautiful you need this in your makeup collection im suprised on how good this is. Gifted by rare beauty","129amym","9 Apr 2024"
"1738806769-1678","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love it!","Omg, I’m obsessed with this blush! I’m a huge fan of Rare beauty and their blushes and this one is just amazing! The glowing look is so beautiful and it’s like the perfect amount of blush and glow. My new go to! This product was gifted to me by rare beauty","pamela1003","9 Apr 2024"
"1738806769-1679","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This blush was gifted by rare beauty. It blends in so nicely with my skin giving it a coral hue. It gives me the perfect sun kissed tint as if I’ve been lying on the beach all day. This is a definite staple in my makeup routine and I will be repurchasing! This is a must-purchase!","jackiesantamari","9 Apr 2024"
"1738806769-1680","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Definitely a go to now!","This is definitely worth the hype! I love how pigmented the colors are & how well it blends. It’s super easy to build on top of but easier to get carried away! lol you get so much product too for the price! I’m in love gifted by rarebeauty such a cute color too!","CyannaRae","9 Apr 2024"
"1738806769-1681","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","when i saw that rare beauty was coming out with powder blushes, i knew i had to try them. these are gorgeous!! a little goes a long way and i just build it up when i want more color but one layer's usually enough. it has a nice glowy luminous finish which i love. disclaimer: i received this complimentary from rare beauty.","purplejayneee","9 Apr 2024"
"1738806769-1682","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","A must have combo with blush and highlighter","The luminous blush is amazing I got the shade in joy it gives an amazing shine and glow with that beautiful coral color I’m obsessed it blends so nicely as well definitely would recommend “ gifted by rare beauty”","dmai","9 Apr 2024"
"1738806769-1683","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Wouldn’t recommend","I really wanted to love this but there’s just no way. After spending 45 minutes on my base I went to put this on and it just started creating bald spots on my cheeks, in the other spaces it was extremely muddy and I hate returning makeup but this is just a serious no. unblendable.","missraechel","9 Apr 2024"
"1738806769-1684","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","So good","This was offered by rare beauty. This new blush is the perfect hybrid of their liquid blush and highlighters. It gives the same strobing effect. And it is extremely pigmented and buildabe! Great for mature skin","juicyyyyxd","9 Apr 2024"
"1738806769-1685","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","These are my favorite brand of blushes. They are so pigmented and last so long on the face. They apply best with a sponge in my opinion. I love the range of colors! Definitely a staple in my makeup routine. Gifted by rare beauty","beccalflowers","9 Apr 2024"
"1738806769-1686","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Pretty!","This is so pretty! It’s just a soft blush and I love the combination of highlighter and the original liquid blush colors. It can either be sheer or built up for more color and glow. Gifted by Rare Beautytt","fauxjellyfish","9 Apr 2024"
"1738806769-1687","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","The best","Gifted by rare beauty, and here is my honest review, This is one of my all-time favorite blushes, and I will continue to invest into this brand as they have an invested into me, in terms of giving me the quality that I expect as a customer, and then exceeding that","lovinglyliving2","9 Apr 2024"
"1738806769-1688","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","LOVE","This blush is so nice! I absolutely love the shade! It’s so pretty and sparkly and adds such a nice glow to the cheeks! It is highly pigmented and a little goes a long way. I will definitely be using this in my routine. Gifted by Rare Beauty","zuphoria","9 Apr 2024"
"1738806769-1689","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Stunning!!","Rare Beauty has done it again! This product is stunning. I love how pigmented and luminous this product. The color is gorgeous and I love the extra glow it provides my skin. I was gifted by Rare Beauty.","JoBWood605","9 Apr 2024"
"1738806769-1690","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","So nice!","I love this blush! The color is super cute and I love the shimmer in the blush! The texture is silky smooth and a little bit goes a long way! I love how pigmented it is and it applies easily! Gifted by Rare Beauty","zuphoria","9 Apr 2024"
"1738806769-1691","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This liquid blush is absolutely perfect and stunning on my skin tone. Due to the perfect color and long lasting pigment, this has become a staple in my everyday routine. I love how buildable it is. I wear it both over makeup and simply sunscreen. I was gifted by Rare Beauty","Michutch","9 Apr 2024"
"1738806769-1692","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","So good!!","I really love the color payoff of this blush! It blends seamlessly into my cheeks and looks like I have been out in the sun for a little while! I have received so many compliments while wearing it as well! Gifted by rare beauty","marinarra","9 Apr 2024"
"1738806769-1693","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This blush was gifted by Rare Beauty in exchange for my honest review. It really makes sense for rare beauty’s line. It’s definitely VERY luminous so it probably won’t be best for more mature or textured skin. It’s really pretty but I tend to use it more as a blush topper than a full blush.","JRez","9 Apr 2024"
"1738806769-1694","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Perfect bronzy peach","This is such a gorgeous bronzy peach with just the right amount of shimmer to give me the best summer vibes! Not for the faint of heart because it is very sparkly! It is pretty pigmented too so you don’t need to work to build it up. Gifted by rare beauty","sarebear315","9 Apr 2024"
"1738806769-1695","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","A very happy surprise!","I never use highlighter because I think it just highlights the texture, but I love this blush  it's the best of both worlds  blush and highlighter!","nordygirl68","9 Apr 2024"
"1738806769-1696","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","new favorite","I have both the powder and liquid blush & I cannot decide which one I love more. This blush is not the one I reach for. It builds really well and is such a flattering color. I’ve been using it for a while now and I haven’t notice any breakouts in my face from it. I really love this blush offered by rarebeaury & will get it again.","avieday","9 Apr 2024"
