FentyMascara,,,,,,,,
web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,Date,UserID,ReviewText
1738781940-905,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Smudgy and clumpy,9 Aug 2023,Skysailor8,"I like the packaging and the brush is decent, but I found the product itself to be clumpy and not super flattering on my lashes. Just not my preferred look. I also have oily lids so it smudged in a just a few hours, giving me panda eyes."
1738781940-906,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A new addition to my makeup routine,9 Aug 2023,ttbun,"I’m actually taken aback!! This mascara claims to be volumizing and thick and it iss!! My lashes were thick without being clumpy, they weren’t stuck together and the packaging and design of the product was sleek. I loved it. I would definitely recommend"
1738781940-907,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,I mean it’s good … but it’s not top 5,9 Aug 2023,richgirllexy,"I really wanted to love this but I used the product without an eye lash primer I naturally have lashes and rarely use strip lashes so I’m always looking for the best mascara , off initial impact packaging great and sleek I was hoping it would be a wet kind of mascara but it’s more on the dry side it work I can see the difference from the other eye but it’s nothing that I would say I would buy over and over again"
1738781940-908,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Decent product,9 Aug 2023,chloehjang,Very buildable mascara. My only complaint is that it smudges really easily after an hour or so on the eyes.
1738781940-909,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Nice!,9 Aug 2023,LilacBeautyx33,"This mascara definitely was named right! It did give my lashes volume, and helped them pop! For me, I didn't experience flaking or smudging. I did find that this mascara was a bit clumpy even with just one layer applied though. Overall, I would give this mascara a 4/5. With a little bit of “work” and lash primer, I believe this could be a great mascara to keep in rotation depending on the look someone is going for."
1738781940-910,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Love 💕,9 Aug 2023,LenaZgirllll,After using this product this week I have received sooo many compliments on my lashes! To the point someone thought they were false! This is my new go to!
1738781940-911,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A make up must have !,9 Aug 2023,BlazedNconfused,Best mascara I have ever used and will ever use! I was asked if I was wearing fake lashes this product is so good!
1738781940-912,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,It’s okay,9 Aug 2023,asha214,This mascara is very bold and lengthening opposed to thickening. This mascara will be good for a few uses but will dry out fast. I wear it only on my bottom lashes.
1738781940-913,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Fantastic!,9 Aug 2023,oddish45,I love this Fenty Hella Thicc Volumizing Mascara!! It makes a huge difference between my natural lashes and then after with the mascara. They look much longer!
1738781940-914,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,AMAZING!!,9 Aug 2023,magicunicornblo,This mascara is amazing. It don't clump in this Missouri humidity! Highly recommend!!
1738781940-915,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Must-have for eyelashes,9 Aug 2023,Ashton0207,"After receiving this item in exchange for this post, I used it over the course of a couple days. This product is very useful for lengthening and it doesn’t clump together. This product makes my eyelashes look fuller and darker. I would recommend buying this product and gifting to friends and family!"
1738781940-916,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,9 Aug 2023,Daniep515,I like this product. After using I noticed my lashes were so much more volumized. Longer and fuller. Does clump but it doesn't bother me.
1738781940-917,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,It is okay,9 Aug 2023,sodadadadada,"I do like how it extends my lashes and maybe even curls them a little bit? What I don’t like is that it’s not all natural. I have used all natural products for the last seven or eight years, but have been unhappy with my mascara options. I went against what I normally do and bought this and it works really well. I just wish that I could find one that works. Well that is also more natural! I don’t normally wear makeup other than eyeliner and perhaps a tinted lip balm. Hope this helps."
1738781940-918,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My go-to mascara,9 Aug 2023,claudyak,"Volume you can’t find anywhere else, especially the lashes underneath!"
1738781940-919,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Clumpy mascara,9 Aug 2023,TXHART,This mascara flakes off. It’s also too clumpy. I won’t buy it again.
1738781940-920,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,I will be buying another one,9 Aug 2023,Staries,"It was good, i love the thickness of the liquid 
It dries off pretty quick too. 
I am amazed at the product"
1738781940-921,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,9 Aug 2023,jaspreet412,"Overall,  this is a decent mascara that is volumizing on the lashes and doesn't smudge.  I did find it abit clumpy which i didn't like.  However,  the wand of the mascara is so lightweight that it felt like I am not applying anything."
1738781940-922,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great product!!,9 Aug 2023,theshannonleej,Cool results! Lashes are volumized! Dope product. Overall everyone should support!
1738781940-923,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A meh,9 Aug 2023,Elibeth507,After using this product for a week I don’t really like it because it weighs down my lashes I have short and small lashes and it weights it down so it won’t hold a curl. But when I use the mascara I normally use it holds the curl and makes it look much longer and voluminous! I would only recommend this if you have lashes that are curly naturally and thick.
1738781940-924,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Must Have in you collection,9 Aug 2023,SlayGodShay,I love this! I love how black it is! It’s so rich and pigmented! It gives the lift that I was lookin for without being clumpy
1738781940-925,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,perfect for the short lash girlys,9 Aug 2023,Amelialmostpond,love it. perfect for the short lash girly.   I hope they add a brown version of this mascara. 10 out of 10 would definitely recommend
1738781940-926,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Worth another shot!,9 Aug 2023,PrettyGirlT205,"I love most fenty products, but this isn't my favorite. It is fairly clumpy. After 1 layer it gets clumpy and I am not a fan of that. The wand is wonderfully made, however the formula needs a little more improvement. If that was fixed I would definitely buy again."
1738781940-927,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A must -have for me,9 Aug 2023,Janejoey,"This mascara truly adds volume and length to lashes without clumping or smudging. It came with an applicator which makes it a lot easier to  coat your lash lines.
The wear time is excellent ( I wore it for 12hours and it didn’t smear).

Another thing I love about this mascara is how dark it is, it gave me a  striking bold look which is very unusual with some mascaras I have tried.(like I wore false lashes.)
All in all , this product is amazing and I will rate it⭐️⭐️⭐️⭐️⭐️."
1738781940-928,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,9 Aug 2023,xoec,I love the volume of this mascara and appreciate that there aren’t any clumps.
1738781940-929,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A little sweat and your done for,9 Aug 2023,ReddestWine,"It’s not water proof and in this heat where I live the sweat didn’t help this mascara, it ran under my eyes like it was getting robbed. My lashes are already long so all it did was just make them dark. At first the Mascra made them pretty and I liked it . But with time they looked horrible. I only use water proof mascara because of the climate I'm in. A good mascara which is true and true is the Lancôme one. Unfortunately I can't switch up my main for this."
1738781940-930,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Perfect for those lashes we crave,9 Aug 2023,gudgurldone,"Hella impressed with Hella Thicc Volumizing Mascara by Fenty Beauty. To me, it starts with the applicator tip, and Hella Thicc has the perfect tip for holding and applying the mascara to each and every lash - flawlessly. Rich, smooth mascara is fantastic. This product is perfect for those big, thicc, long lashes we crave."
1738781940-931,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Bolder, Thiccer Lashes",9 Aug 2023,themirandak,"I've tried just about every volumizing mascara on the market, and Hella Thicc lives up to its name! My lashes aren't super long, but this mascara makes them thicker and bolder. I would buy, use and recommend Hella Thicc, especially for more dramatic, night looks."
1738781940-932,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good for beginners,9 Aug 2023,MegumiK,I'm not a big mascara user since I don't like the feeling of stuff on my lashes but this one was pretty good! Application was easy and it didn't clump. My only issue is slight smudging but I might have over applied it.
1738781940-933,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,New mascara staple,9 Aug 2023,Helenc5,Absolutely love this Fenty Mascara. It creates a ton of volume while still looking seamless. I personally use an eyelash primer with it so it goes on so smoothly doesn't clump at all and lasts all day.
1738781940-934,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Must Have !!!!,9 Aug 2023,makeuplover3097,I have been using this mascara for the past 3 days now and I absolutely love it . I love how it give my tiny lashes length . I would definitely recommend this to others !
1738781940-935,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,9 Aug 2023,NaniTX,"Love how light this mascara is. It does not weigh down your lashes. Although it is volumizing, it does not hold the curl as well as I would like."
1738781940-936,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Recommend,9 Aug 2023,Sass120,It smudges a lot but that doesn’t affect the performance aid the mascara. It fills out my lashes since they are so thin . It’s a great buy.
1738781940-937,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Buy it Sis!,9 Aug 2023,vwalker23,This mascara is everything you need and more when it comes to lightweight. It gives your lashes the length you want without looking clumpy.
1738781940-938,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,FENTY BEAUTY BY RIHANNA,9 Aug 2023,Kenny1403,I really love this mascara because it makes my lashes look good since I don’t have a lot of lashes it makes it look like I have long lashes. I don’t know if I see a curl effect or not I’ll have to continue to use it to see if it does.
1738781940-939,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Another Great Fenty Product!,8 Aug 2023,Fuego56743267,"Note: I received this item complimentary in exchange for my review. However, this review reflects my true opinion.

I currently have several Fenty items that I love and use as apart of my go to makeup routine, so I was very excited to try the new Fenty Hella Thicc Mascara! This mascara gave my lashes volume and length without being clumpy or heavy. The effect of the mascara was very natural looking and definitely gave my eyes a little bit of pop.

For application, I brushed my lashes with a clean spoolie, applied 1 coat of mascara, and then brushed through again with a clean spoolie. 

Other reviewers noted that the mascara flaked/smudged. I didn’t experience any flaking or smudging, but I only used a light coat and was not sweating or anything like that. 

Overall, would recommend!"
1738781940-940,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,This is a must have for everyone’s makeup!,8 Aug 2023,dinesty,"The pass few weeks trying this new product have turned out better then I expected, this fenty beauty mascara is the best mascara that I have ever tried. And yes, she is hella thick!"
1738781940-941,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,6 Aug 2023,HausMaus94,"Smudges like crazy. It gives really nice volume and coverage, but not worth it since it smudges."
1738781940-942,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Yesss,6 Aug 2023,Katiedawn123,Absolutely gorgeous mascara! Can’t recommend it enough! If you want full thick lashes look no further
1738781940-943,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A must have,5 Aug 2023,curlyqbri,"I love fenty beauty! I was ecstatic to be gifted this Hella thicc volumizing mascara from Fenty beauty. It’s super black which I love and it makes my lashes look long, thick, & voluminous."
1738781940-944,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Get this!,5 Aug 2023,jjjjjjjjjjjjjjh,Just got this product today. The packaging is beautiful. Very sleek and professional looking. Really added volume to my lashes!
1738781940-945,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Smudges everywhere,3 Aug 2023,RacqtheBelle,"This mascara smudges under my eyes and leaves dark circles no matter the weather. It does make my lashes look thicker, but the way it smudges, it makes me look exhausted. Not worth the money at all."
1738781940-946,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Meh,30 Jul 2023,3343,This mascara makes my lashes look full . However it is impossible to get off . I use about 3 different makeup removers just to get this off . My eye area is too sensitive for that . I prefer the rare beauty one overall.
1738781940-947,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,This product is named perfectly,29 Jul 2023,CooperE,I have purchased this mascara twice over the past several months and I am in love! I love how black it makes my lashes and gives a false lash effect. I can see myself repurchasing this mascara over and over!!
1738781940-948,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,29 Jul 2023,lmarzella,"Clumps way to much, not sure if it’s the brush or the formula"
1738781940-949,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,29 Jul 2023,Bdelite,It does give volume but it smudges and makes me look like a raccoon in an hour! Find myself always having to double check in the mirror and clean it up!
1738781940-950,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My Everyday Staple!!! It's A Must Have,28 Jul 2023,MsChique84,"I absolutely love this mascara.... I received the trial and just had to purchase the full size...  it doesn't clump on my lashes, and when I was it off, it doesn't strip my lashes.... FENTY FAM!!! I  love their products!!!"
1738781940-951,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Perfect Mascara Volume yes!!,28 Jul 2023,mamaaaaBear,"So I literally tried every mascara out there, this mascara is my top 2, I love the brush it’s perfect and the formula for the mascara stays on all day, volume yes and make your lashes look so long, love it :)"
1738781940-952,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Looks like lash extensions,27 Jul 2023,AFoodie,"I don’t usually wear makeup at work. Occasionally I’ll do some mascara and some lip gloss. I bought this based on a recommendation from a Sephora employee and some of the ladies at work asked if I had gotten lash extensions. It’s incredibly thick and volumizing and it does look like lash extensions when I put it on. The only downside for me is that I can actually see my lashes in my peripheral because the product is so thick. I have not experienced any smudging so far after wearing for 3 days at work but I also haven’t been sweating heavily or anything. It does flake off a tiny bit (found 2 tiny flecks on my cheek one day). Easy to take off, don’t have to apply a lot. I think this is my new favorite and im giving up maybelline."
1738781940-953,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Not worth the money,27 Jul 2023,BeccaW88,I’m trying so hard to like this mascara but it ain’t it. I curl my lashes and apply a light coat of Hella Thicc and it causes my lashes to drop and go back to being straight. First pic is Hella Thicc and second pic is Maybelline. The volumizing isn’t anything so anything special either. I’ll stick with my colossal curl bounce mascara from Maybelline. Save the money
1738781940-954,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good volume!,27 Jul 2023,sfsuperstar,It goes on clumpy but better with a mascara primer. I used the Lancôme mascara primer with it. Gives good volume definitely and I have no issues with it flaking or not lasting. I will probably repurchase.
1738781940-955,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Just meh……,27 Jul 2023,Allimmk,Not good. Not bad. Just below average at a higher cost. My lashes are pretty good and this didn’t really do much for them. Just made them look darker and weighed them down.
1738781940-956,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My go-to mascara,26 Jul 2023,lailaxvii,"It's perfect, it's long wear, and easy to take off at night. Looks like falsies, however I find it smudges when I put it on my bottom lashes."
1738781940-957,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,25 Jul 2023,mzwave,Best mascara I’ve ever used. I was a tried & true Maybeline girl.
1738781940-958,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Love it but so disappointing!,20 Jul 2023,beautguru17,"I absolutely love this mascara! It lifts and creates the fake lash look..however it smudges so bad!! I hope they come up with a better formulation for this or even a waterproof. It’s such a great volumizing  mascara, but needs much improvement. "
1738781940-959,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,very voluminous,19 Jul 2023,morganms,this actually became my new favorite mascara right next to the tarte one. it adds a lot of volume to your lashes
1738781940-960,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,17 Jul 2023,kd1089,This mascara smudges so easily. Very disappointing.
1738781940-961,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Tried to love but no,15 Jul 2023,lbakos,"I am always looking for a great mascara since Sephora stopped making their Outrageous Volume mascara. I was really looking forward to Hella Thicc. I tried hard to love this, but unfortunately I ended up returning it. No matter what I did, after about 2 hours, I had a raccoon type look going on. The mascara would bleed onto my eyelids just under my eyebrows. Completely unacceptable as this made me look ridiculous"
1738781940-962,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,14 Jul 2023,andylynne,"Beautifully thick and made my lashes look great, but the formula melted under my eyes significantly."
